ticker,stage,reason
RRBI,filters,5d return 69.4% > 15.0% (avoiding chased names)
EFSI,filters,"$ADV20 $5,353,051 < $30,000,000"
GD,filters,"$ADV20 $5,353,051 < $30,000,000"
ESE,filters,"$ADV20 $5,353,051 < $30,000,000"
TGNA,filters,"$ADV20 $5,353,051 < $30,000,000"
VREX,filters,5d return 69.4% > 15.0% (avoiding chased names)
AAOI,filters,"$ADV20 $5,353,051 < $30,000,000"
WBTN,filters,5d return 69.4% > 15.0% (avoiding chased names)
ADTN,filters,"$ADV20 $528,215 < $30,000,000"
EAT,filters,"$ADV20 $4,417,147 < $30,000,000"
EEX,scoring,tech_score_below_min_5.5
RCMT,scoring,tech_score_below_min_5.5
TNET,scoring,tech_score_below_min_5.5
VLTO,scoring,tech_score_below_min_5.5
NUVB,filters,"$ADV20 $632,011 < $30,000,000"
BPRN,filters,"$ADV20 $632,011 < $30,000,000"
WTI,filters,"$ADV20 $632,011 < $30,000,000"
PODD,filters,"$ADV20 $632,011 < $30,000,000"
VIR,filters,"$ADV20 $632,011 < $30,000,000"
CEVA,filters,"$ADV20 $9,714,973 < $30,000,000"
XYZ,filters,"$ADV20 $9,714,973 < $30,000,000"
AXSM,scoring,tech_score_below_min_5.5
DOCN,scoring,tech_score_below_min_5.5
WOR,scoring,tech_score_below_min_5.5
DJCO,scoring,tech_score_below_min_5.5
CHCT,scoring,tech_score_below_min_5.5
HIPO,scoring,tech_score_below_min_5.5
PLOW,filters,"$ADV20 $6,318,030 < $30,000,000"
ATEC,filters,"Price $1.57 < $5.00; $ADV20 $1,562,258 < $30,000,000"
CRH,filters,"Price $1.57 < $5.00; $ADV20 $1,562,258 < $30,000,000"
TMCI,filters,"Price $1.57 < $5.00; $ADV20 $1,562,258 < $30,000,000"
ETON,scoring,tech_score_below_min_5.5
NOVT,scoring,tech_score_below_min_5.5
AIZ,scoring,tech_score_below_min_5.5
LXFR,scoring,tech_score_below_min_5.5
PANW,scoring,tech_score_below_min_5.5
NC,scoring,tech_score_below_min_5.5
AKAM,scoring,tech_score_below_min_5.5
AMRX,scoring,tech_score_below_min_5.5
RBCAA,filters,"$ADV20 $28,958,814 < $30,000,000"
UTI,filters,"$ADV20 $28,958,814 < $30,000,000"
SBGI,filters,"$ADV20 $28,958,814 < $30,000,000"
BKTI,filters,"$ADV20 $6,843,083 < $30,000,000"
HNST,filters,"$ADV20 $6,843,083 < $30,000,000"
SVC,filters,"Price $2.84 < $5.00; $ADV20 $5,165,804 < $30,000,000; 5d return 25.7% > 15.0% (avoiding chased names)"
RIOT,scoring,tech_score_below_min_5.5
LPRO,scoring,tech_score_below_min_5.5
CRMD,filters,"Price $2.26 < $5.00; $ADV20 $3,741,928 < $30,000,000"
CBAN,filters,"Price $2.26 < $5.00; $ADV20 $3,741,928 < $30,000,000"
EXPI,filters,"Price $1.34 < $5.00; $ADV20 $854,532 < $30,000,000"
DRH,filters,"$ADV20 $3,507,300 < $30,000,000"
RHP,filters,"$ADV20 $3,507,300 < $30,000,000"
APAM,filters,"$ADV20 $8,705,597 < $30,000,000"
EFC,scoring,tech_score_below_min_5.5
NPKI,filters,"$ADV20 $27,337,853 < $30,000,000"
NSIT,filters,"$ADV20 $27,337,853 < $30,000,000"
SPHR,filters,"$ADV20 $11,906,295 < $30,000,000"
IQV,scoring,tech_score_below_min_5.5
PINE,scoring,tech_score_below_min_5.5
FET,scoring,tech_score_below_min_5.5
DXCM,filters,"$ADV20 $17,752,965 < $30,000,000"
ZETA,filters,"$ADV20 $17,752,965 < $30,000,000"
WEAV,scoring,tech_score_below_min_5.5
MKTW,filters,"$ADV20 $163,647 < $30,000,000"
AVAV,filters,"$ADV20 $163,647 < $30,000,000"
AVXL,filters,"$ADV20 $163,647 < $30,000,000"
TCBK,filters,"$ADV20 $163,647 < $30,000,000"
FMAO,filters,"$ADV20 $163,647 < $30,000,000"
BBIO,filters,"Price $4.69 < $5.00; $ADV20 $5,404,947 < $30,000,000"
PSMT,filters,"$ADV20 $879,738 < $30,000,000"
CPSS,filters,"$ADV20 $108,233 < $30,000,000"
NRDS,filters,"$ADV20 $108,233 < $30,000,000"
MFIN,filters,"$ADV20 $108,233 < $30,000,000"
TSE,filters,"$ADV20 $108,233 < $30,000,000"
ALAB,filters,"$ADV20 $542,292 < $30,000,000"
SKT,scoring,tech_score_below_min_5.5
HP,scoring,tech_score_below_min_5.5
SBH,scoring,tech_score_below_min_5.5
TDG,filters,"$ADV20 $29,577,210 < $30,000,000"
CARG,scoring,tech_score_below_min_5.5
JOE,scoring,tech_score_below_min_5.5
JBGS,scoring,tech_score_below_min_5.5
SBSI,scoring,tech_score_below_min_5.5
CMG,scoring,tech_score_below_min_5.5
FULC,scoring,tech_score_below_min_5.5
NWFL,filters,"$ADV20 $3,939,115 < $30,000,000"
GWW,filters,"$ADV20 $10,105,174 < $30,000,000"
MHO,filters,"$ADV20 $989,409 < $30,000,000"
FBNC,filters,"$ADV20 $989,409 < $30,000,000"
DE,scoring,tech_score_below_min_5.5
CDP,scoring,tech_score_below_min_5.5
TGLS,scoring,tech_score_below_min_5.5
REX,scoring,tech_score_below_min_5.5
