ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
CSCO,"Cisco Systems, Inc.",NASDAQ,Technology,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.16, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.76, 'rsi14': 66.37, 'above_ma10_ma20_ma50': True, 'ma10': 73.74, 'ma20': 72.78, 'ma50': 70.08, 'realized_vol_5d_ann_pct': 35.68}",77.77999877929688,292420517888,1747734610.3048706,2025-11-17T00:00:00Z
BKH,Black Hills Corporation,NYSE,Utilities,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.71, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.38, 'rsi14': 65.76, 'above_ma10_ma20_ma50': True, 'ma10': 69.19, 'ma20': 66.97, 'ma50': 63.0, 'realized_vol_5d_ann_pct': 22.23}",69.54000091552734,5328421376,80650380.80324173,2025-11-17T00:00:00Z
GOOGL,Alphabet Inc.,NASDAQ,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.04, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.08, 'rsi14': 62.17, 'above_ma10_ma20_ma50': True, 'ma10': 283.35, 'ma20': 275.32, 'ma50': 258.26, 'realized_vol_5d_ann_pct': 35.92}",285.0199890136719,4019528663040,9697036907.799606,2025-11-17T00:00:00Z
GOOG,Alphabet Inc.,NASDAQ,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.03, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.04, 'rsi14': 62.22, 'above_ma10_ma20_ma50': True, 'ma10': 283.93, 'ma20': 275.94, 'ma50': 258.86, 'realized_vol_5d_ann_pct': 35.89}",285.6000061035156,4016661331968,6238059402.506943,2025-11-17T00:00:00Z
MCK,McKesson Corporation,NYSE,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.43, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.06, 'rsi14': 68.37, 'above_ma10_ma20_ma50': True, 'ma10': 849.66, 'ma20': 827.75, 'ma50': 776.57, 'realized_vol_5d_ann_pct': 20.29}",855.22998046875,102694240256,587988025.0961304,2025-11-17T00:00:00Z
GILD,"Gilead Sciences, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.81, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.07, 'rsi14': 65.61, 'above_ma10_ma20_ma50': True, 'ma10': 122.62, 'ma20': 121.53, 'ma50': 117.61, 'realized_vol_5d_ann_pct': 27.64}",124.08999633789062,152122933248,818695240.5508804,2025-11-17T00:00:00Z
MLYS,"Mineralys Therapeutics, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 7.11, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.23, 'rsi14': 56.62, 'above_ma10_ma20_ma50': True, 'ma10': 42.28, 'ma20': 41.57, 'ma50': 40.34, 'realized_vol_5d_ann_pct': 113.88}",44.2599983215332,2610035456,67723300.08275986,2025-11-17T00:00:00Z
MNST,Monster Beverage Corporation,NASDAQ,Consumer Defensive,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.63, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 58.59, 'above_ma10_ma20_ma50': True, 'ma10': 69.74, 'ma20': 69.06, 'ma50': 67.57, 'realized_vol_5d_ann_pct': 26.54}",71.83999633789062,75719139328,411037594.5063782,2025-11-17T00:00:00Z
MPC,Marathon Petroleum Corporation,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.13, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.93, 'rsi14': 53.87, 'above_ma10_ma20_ma50': True, 'ma10': 194.04, 'ma20': 193.72, 'ma50': 189.95, 'realized_vol_5d_ann_pct': 34.96}",195.97000122070312,53367726080,407797316.28234863,2025-11-17T00:00:00Z
NEE,"NextEra Energy, Inc.",NYSE,Utilities,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.03, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.11, 'rsi14': 59.91, 'above_ma10_ma20_ma50': True, 'ma10': 83.98, 'ma20': 83.52, 'ma50': 79.82, 'realized_vol_5d_ann_pct': 26.3}",85.75,168941305856,797085956.4876556,2025-11-17T00:00:00Z
DY,"Dycom Industries, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.69, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.12, 'rsi14': 55.86, 'above_ma10_ma20_ma50': True, 'ma10': 288.91, 'ma20': 287.79, 'ma50': 283.24, 'realized_vol_5d_ann_pct': 45.45}",293.7699890136719,10377913344,92309477.7671814,2025-11-17T00:00:00Z
