ticker,stage,reason
EBAY,filters,"$ADV20 $27,742,067 < $30,000,000; 5d return 21.1% > 15.0% (avoiding chased names)"
AMN,filters,"$ADV20 $27,742,067 < $30,000,000; 5d return 21.1% > 15.0% (avoiding chased names)"
AVD,filters,"$ADV20 $27,742,067 < $30,000,000; 5d return 21.1% > 15.0% (avoiding chased names)"
FIBK,filters,"$ADV20 $27,742,067 < $30,000,000; 5d return 21.1% > 15.0% (avoiding chased names)"
RELL,filters,"$ADV20 $27,742,067 < $30,000,000; 5d return 21.1% > 15.0% (avoiding chased names)"
EG,filters,"$ADV20 $27,742,067 < $30,000,000; 5d return 21.1% > 15.0% (avoiding chased names)"
ACVA,filters,"$ADV20 $27,742,067 < $30,000,000; 5d return 21.1% > 15.0% (avoiding chased names)"
AVNW,filters,"$ADV20 $27,742,067 < $30,000,000; 5d return 21.1% > 15.0% (avoiding chased names)"
CRDF,filters,"Price $1.98 < $5.00; $ADV20 $1,415,227 < $30,000,000"
AIN,filters,"Price $1.98 < $5.00; $ADV20 $1,415,227 < $30,000,000"
RDVT,filters,"Price $1.98 < $5.00; $ADV20 $1,415,227 < $30,000,000"
CWK,filters,"$ADV20 $4,488,615 < $30,000,000"
CCB,scoring,score_below_min
FWRG,filters,"$ADV20 $16,683,588 < $30,000,000"
DGICA,filters,"$ADV20 $29,441,715 < $30,000,000"
EWCZ,filters,"$ADV20 $29,441,715 < $30,000,000"
Q,filters,"$ADV20 $8,538,379 < $30,000,000"
BMI,scoring,score_below_min
CWST,scoring,score_below_min
TSN,scoring,score_below_min
CSGS,filters,"$ADV20 $26,809,497 < $30,000,000"
TALO,filters,"$ADV20 $26,809,497 < $30,000,000"
TR,filters,"$ADV20 $26,809,497 < $30,000,000"
SI,scoring,score_below_min
MRNA,filters,"$ADV20 $762,032 < $30,000,000"
RBB,filters,"$ADV20 $762,032 < $30,000,000"
GSBC,filters,"$ADV20 $1,647,612 < $30,000,000"
CDNS,signal,stress_blocked
FSLR,signal,stress_blocked
SPWR,signal,stress_blocked
SEZL,filters,"$ADV20 $4,706,814 < $30,000,000"
CELC,filters,"$ADV20 $4,706,814 < $30,000,000"
LIN,scoring,score_below_min
KYMR,signal,stress_blocked
VABK,filters,"$ADV20 $384,231 < $30,000,000"
ARCT,filters,"$ADV20 $384,231 < $30,000,000"
GDEN,scoring,score_below_min
CRWD,scoring,score_below_min
PLAY,scoring,score_below_min
ROL,scoring,score_below_min
