ticker,stage,reason
A,signal,chop_threshold_not_met
AAMI,filters,"$ADV20 $10,407,560 < $75,000,000"
AAOI,scoring,score_below_min
AAP,scoring,score_below_min
AAPL,scoring,score_below_min
AARD,filters,"$ADV20 $3,105,199 < $75,000,000; 5d return 15.6% > 15.0% (avoiding chased names)"
AAT,filters,"$ADV20 $8,346,287 < $75,000,000"
ABAT,filters,"Price $4.90 < $5.00; $ADV20 $29,432,159 < $75,000,000"
ABBV,scoring,score_below_min
ABCB,filters,"$ADV20 $36,184,614 < $75,000,000"
ABEO,filters,"$ADV20 $5,639,450 < $75,000,000"
ABG,filters,"$ADV20 $46,607,015 < $75,000,000"
ABL,filters,"$ADV20 $5,598,495 < $75,000,000"
ABM,filters,"$ADV20 $41,207,345 < $75,000,000"
ABNB,signal,chop_threshold_not_met
ABR,filters,"$ADV20 $30,241,337 < $75,000,000"
ABSI,filters,"Price $3.31 < $5.00; $ADV20 $12,641,126 < $75,000,000"
ABT,scoring,score_below_min
ABTC,filters,"Price $1.87 < $5.00; $ADV20 $24,392,294 < $75,000,000"
ABUS,filters,"Price $4.74 < $5.00; $ADV20 $6,517,186 < $75,000,000"
ACA,filters,"$ADV20 $22,481,422 < $75,000,000"
ACAD,filters,"$ADV20 $35,063,762 < $75,000,000"
ACCO,filters,"Price $4.01 < $5.00; $ADV20 $2,809,290 < $75,000,000"
ACDC,filters,"Price $4.49 < $5.00; $ADV20 $3,876,789 < $75,000,000"
ACEL,filters,"$ADV20 $5,328,078 < $75,000,000"
ACGL,scoring,score_below_min
ACHR,signal,chop_threshold_not_met
ACIC,filters,"$ADV20 $1,783,923 < $75,000,000"
ACIW,filters,"$ADV20 $32,230,630 < $75,000,000"
ACLS,filters,"$ADV20 $43,232,997 < $75,000,000"
ACLX,filters,"$ADV20 $60,467,733 < $75,000,000"
ACMR,filters,"$ADV20 $63,194,010 < $75,000,000"
ACN,signal,chop_threshold_not_met
ACNB,filters,"$ADV20 $1,307,655 < $75,000,000"
ACNT,filters,"$ADV20 $862,558 < $75,000,000"
ACR,filters,"$ADV20 $866,197 < $75,000,000"
ACRE,filters,"Price $4.91 < $5.00; $ADV20 $3,510,334 < $75,000,000"
ACRS,filters,"Price $2.71 < $5.00; $ADV20 $3,120,479 < $75,000,000"
ACT,filters,"$ADV20 $10,527,649 < $75,000,000"
ACTG,filters,"Price $3.83 < $5.00; $ADV20 $646,739 < $75,000,000"
ACTU,filters,"$ADV20 $593,815 < $75,000,000"
ACU,filters,"$ADV20 $345,704 < $75,000,000"
ACVA,filters,"$ADV20 $20,318,924 < $75,000,000"
ADAM,filters,"$ADV20 $5,937,719 < $75,000,000"
ADBE,scoring,score_below_min
ADCT,filters,"Price $3.70 < $5.00; $ADV20 $3,890,115 < $75,000,000"
ADEA,filters,"$ADV20 $17,880,716 < $75,000,000"
ADI,signal,chop_threshold_not_met
ADM,signal,chop_threshold_not_met
ADMA,filters,"$ADV20 $42,646,032 < $75,000,000"
ADNT,filters,"$ADV20 $22,787,731 < $75,000,000"
ADP,scoring,score_below_min
ADPT,filters,"$ADV20 $37,172,278 < $75,000,000"
ADSK,scoring,score_below_min
ADTN,filters,"$ADV20 $9,126,954 < $75,000,000"
ADUS,filters,"$ADV20 $17,038,432 < $75,000,000"
ADV,filters,"Price $0.83 < $5.00; $ADV20 $967,752 < $75,000,000"
AEBI,filters,"$ADV20 $2,349,093 < $75,000,000"
AEE,scoring,score_below_min
AEHR,filters,"$ADV20 $21,155,958 < $75,000,000"
AEIS,signal,chop_threshold_not_met
AEO,scoring,score_below_min
AEP,scoring,score_below_min
AES,scoring,score_below_min
AESI,filters,"$ADV20 $23,400,179 < $75,000,000"
AEVA,filters,"$ADV20 $58,218,057 < $75,000,000"
AEYE,filters,"$ADV20 $1,191,730 < $75,000,000"
AFCG,filters,"Price $2.62 < $5.00; $ADV20 $980,178 < $75,000,000"
AFL,scoring,score_below_min
AFRI,filters,"$ADV20 $268,602 < $75,000,000"
AGIO,filters,"$ADV20 $41,916,773 < $75,000,000"
AGL,filters,"Price $0.95 < $5.00; $ADV20 $4,922,201 < $75,000,000; 5d return 16.4% > 15.0% (avoiding chased names)"
AGM,filters,"$ADV20 $17,423,275 < $75,000,000"
AGX,scoring,score_below_min
AGYS,filters,"$ADV20 $19,623,960 < $75,000,000"
AHCO,filters,"$ADV20 $10,889,978 < $75,000,000"
AHH,filters,"$ADV20 $5,295,451 < $75,000,000"
AHL,filters,"$ADV20 $12,240,298 < $75,000,000"
AHR,scoring,score_below_min
AI,scoring,score_below_min
AIG,scoring,score_below_min
AII,filters,"$ADV20 $2,708,658 < $75,000,000"
AIN,filters,"$ADV20 $16,759,366 < $75,000,000"
AIOT,filters,"$ADV20 $5,791,552 < $75,000,000"
AIP,filters,"$ADV20 $6,867,465 < $75,000,000"
AIR,filters,"$ADV20 $55,551,657 < $75,000,000"
AIRJ,filters,"Price $3.97 < $5.00; $ADV20 $2,056,777 < $75,000,000"
AIRO,filters,"$ADV20 $8,625,146 < $75,000,000; 5d return 15.5% > 15.0% (avoiding chased names)"
AIRS,filters,"Price $2.40 < $5.00; $ADV20 $2,166,883 < $75,000,000"
AISP,filters,"Price $3.14 < $5.00; $ADV20 $2,490,072 < $75,000,000"
AIV,filters,"$ADV20 $13,591,889 < $75,000,000"
AIZ,scoring,score_below_min
AJG,scoring,score_below_min
AKAM,signal,chop_threshold_not_met
AKBA,filters,"Price $1.38 < $5.00; $ADV20 $4,760,208 < $75,000,000"
AKR,filters,"$ADV20 $31,745,878 < $75,000,000"
ALAB,signal,chop_threshold_not_met
ALB,signal,chop_threshold_not_met
ALCO,filters,"$ADV20 $980,032 < $75,000,000"
ALDX,filters,"Price $4.14 < $5.00; $ADV20 $6,775,972 < $75,000,000"
ALEC,filters,"Price $1.92 < $5.00; $ADV20 $1,740,215 < $75,000,000"
ALEX,filters,"$ADV20 $17,775,459 < $75,000,000"
ALG,filters,"$ADV20 $21,290,416 < $75,000,000"
ALGN,signal,chop_threshold_not_met
ALGT,filters,"$ADV20 $34,802,459 < $75,000,000"
ALH,filters,"$ADV20 $33,165,912 < $75,000,000"
