ticker,stage,reason
A,scoring,score_below_min
AAMI,filters,"$ADV20 $11,472,312 < $75,000,000"
AAOI,filters,5d return 17.3% > 15.0% (avoiding chased names)
AAP,scoring,score_below_min
AAPL,scoring,score_below_min
AARD,filters,"$ADV20 $3,751,920 < $75,000,000"
AAT,filters,"$ADV20 $8,934,647 < $75,000,000"
ABAT,filters,"Price $3.50 < $5.00; $ADV20 $22,338,222 < $75,000,000"
ABBV,scoring,score_below_min
ABCB,filters,"$ADV20 $34,904,397 < $75,000,000"
ABEO,filters,"$ADV20 $6,163,661 < $75,000,000"
ABG,filters,"$ADV20 $43,529,322 < $75,000,000"
ABL,filters,"$ADV20 $5,598,495 < $75,000,000"
ABM,filters,"$ADV20 $38,439,879 < $75,000,000"
ABNB,scoring,score_below_min
ABR,filters,"$ADV20 $27,231,325 < $75,000,000"
ABSI,filters,"Price $3.45 < $5.00; $ADV20 $13,813,598 < $75,000,000"
ABT,scoring,score_below_min
ABTC,filters,"Price $1.81 < $5.00; $ADV20 $41,108,012 < $75,000,000"
ABUS,filters,"Price $4.72 < $5.00; $ADV20 $5,714,643 < $75,000,000"
ACA,filters,"$ADV20 $24,199,288 < $75,000,000"
ACAD,filters,"$ADV20 $39,720,612 < $75,000,000"
ACCO,filters,"Price $3.75 < $5.00; $ADV20 $2,962,117 < $75,000,000"
ACDC,filters,"Price $3.75 < $5.00; $ADV20 $4,527,387 < $75,000,000"
ACEL,filters,"$ADV20 $5,367,884 < $75,000,000"
ACGL,scoring,score_below_min
ACHR,scoring,score_below_min
ACIC,filters,"$ADV20 $1,495,767 < $75,000,000"
ACIW,filters,"$ADV20 $34,962,156 < $75,000,000"
ACLS,filters,"$ADV20 $43,916,764 < $75,000,000"
ACLX,scoring,score_below_min
ACMR,filters,"$ADV20 $44,599,713 < $75,000,000"
ACN,scoring,score_below_min
ACNB,filters,"$ADV20 $1,406,140 < $75,000,000"
ACNT,filters,"$ADV20 $1,058,418 < $75,000,000"
ACR,filters,"$ADV20 $1,187,049 < $75,000,000"
ACRE,filters,"Price $4.99 < $5.00; $ADV20 $2,917,579 < $75,000,000"
ACRS,filters,"Price $3.01 < $5.00; $ADV20 $3,919,676 < $75,000,000"
ACT,filters,"$ADV20 $10,775,062 < $75,000,000"
ACTG,filters,"Price $3.73 < $5.00; $ADV20 $829,837 < $75,000,000"
ACTU,filters,"$ADV20 $637,072 < $75,000,000"
ACU,filters,"$ADV20 $321,840 < $75,000,000"
ACVA,filters,"$ADV20 $20,459,039 < $75,000,000"
