ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
SRE,Sempra,NYSE,Utilities,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.89, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.68, 'rsi14': 57.76, 'above_ma10_ma20_ma50': True, 'ma10': 92.22, 'ma20': 92.41, 'ma50': 90.67, 'realized_vol_5d_ann_pct': 20.17}",93.91000366210938,58153922560,374812968.4383774,2025-11-24T00:00:00Z
AVGO,Broadcom Inc.,NASDAQ,Technology,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.2, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.6, 'rsi14': 60.73, 'above_ma10_ma20_ma50': True, 'ma10': 349.22, 'ma20': 356.71, 'ma50': 348.43, 'realized_vol_5d_ann_pct': 89.26}",377.9599914550781,1669923995648,7929975529.440308,2025-11-24T00:00:00Z
TJX,"The TJX Companies, Inc.",NYSE,Consumer Cyclical,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.44, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.68, 'rsi14': 68.95, 'above_ma10_ma20_ma50': True, 'ma10': 147.12, 'ma20': 145.03, 'ma50': 143.21, 'realized_vol_5d_ann_pct': 24.11}",148.86000061035156,174842691584,925571575.1522064,2025-11-24T00:00:00Z
ARWR,"Arrowhead Pharmaceuticals, Inc.",NASDAQ,Healthcare,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.32, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.8, 'rsi14': 69.7, 'above_ma10_ma20_ma50': True, 'ma10': 40.77, 'ma20': 40.43, 'ma50': 37.26, 'realized_vol_5d_ann_pct': 88.65}",44.2599983215332,9191212032,85257755.02981186,2025-11-24T00:00:00Z
AHR,"American Healthcare REIT, Inc.",NYSE,Real Estate,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.94, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.73, 'rsi14': 64.51, 'above_ma10_ma20_ma50': True, 'ma10': 48.62, 'ma20': 47.55, 'ma50': 44.29, 'realized_vol_5d_ann_pct': 31.56}",48.79999923706055,8855017472,110278446.50474548,2025-11-24T00:00:00Z
PODD,Insulet Corporation,NASDAQ,Healthcare,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.89, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.92, 'rsi14': 57.15, 'above_ma10_ma20_ma50': True, 'ma10': 331.79, 'ma20': 325.02, 'ma50': 322.16, 'realized_vol_5d_ann_pct': 96.0}",337.5299987792969,19607840768,247467050.0541687,2025-11-24T00:00:00Z
SYF,Synchrony Financial,NYSE,Financial Services,10.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.73, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.51, 'rsi14': 54.07, 'above_ma10_ma20_ma50': True, 'ma10': 73.24, 'ma20': 73.57, 'ma50': 73.1, 'realized_vol_5d_ann_pct': 24.01}",74.5199966430664,29626941440,277337657.42988586,2025-11-24T00:00:00Z
PPTA,Perpetua Resources Corp.,NCM,Basic Materials,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 25.03, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.57, 'rsi14': 61.79, 'above_ma10_ma20_ma50': True, 'ma10': 22.73, 'ma20': 22.84, 'ma50': 22.61, 'realized_vol_5d_ann_pct': 87.41}",23.729999542236328,3788453120,75320733.79904747,2025-11-24T00:00:00Z
ENSG,"The Ensign Group, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.86, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 50.99, 'above_ma10_ma20_ma50': True, 'ma10': 179.85, 'ma20': 181.47, 'ma50': 177.85, 'realized_vol_5d_ann_pct': 21.45}",184.5800018310547,10237046784,90716780.909729,2025-11-24T00:00:00Z
PLD,"Prologis, Inc.",NYSE,Real Estate,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.87, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.5, 'rsi14': 58.83, 'above_ma10_ma20_ma50': True, 'ma10': 124.3, 'ma20': 124.35, 'ma50': 120.4, 'realized_vol_5d_ann_pct': 18.66}",126.44999694824219,119879573504,464937352.1036911,2025-11-24T00:00:00Z
PPL,PPL Corporation,NYSE,Utilities,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.68, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.86, 'rsi14': 53.37, 'above_ma10_ma20_ma50': False, 'ma10': 36.4, 'ma20': 36.49, 'ma50': 36.73, 'realized_vol_5d_ann_pct': 26.17}",36.47999954223633,25742923776,245812045.03522873,2025-11-24T00:00:00Z
D,"Dominion Energy, Inc.",NYSE,Utilities,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.47, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.19, 'rsi14': 64.36, 'above_ma10_ma20_ma50': True, 'ma10': 61.1, 'ma20': 60.42, 'ma50': 60.6, 'realized_vol_5d_ann_pct': 20.21}",61.599998474121094,49859997696,329463601.90992355,2025-11-24T00:00:00Z
ORA,"Ormat Technologies, Inc.",NYSE,Utilities,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.61, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 55.66, 'above_ma10_ma20_ma50': True, 'ma10': 109.14, 'ma20': 109.47, 'ma50': 104.56, 'realized_vol_5d_ann_pct': 30.81}",111.54000091552734,7236072448,69531053.16749573,2025-11-24T00:00:00Z
PRAX,"Praxis Precision Medicines, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': False, 'dist_to_52w_high_pct': 7.67, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.13, 'rsi14': 57.31, 'above_ma10_ma20_ma50': True, 'ma10': 182.74, 'ma20': 182.46, 'ma50': 124.12, 'realized_vol_5d_ann_pct': 158.22}",190.85499572753906,7648721920,164190920.95466614,2025-11-24T00:00:00Z
CVCO,"Cavco Industries, Inc.",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 5.0, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 64.84, 'above_ma10_ma20_ma50': True, 'ma10': 556.5, 'ma20': 550.51, 'ma50': 552.64, 'realized_vol_5d_ann_pct': 40.74}",572.4600219726562,5360484864,71661078.51776123,2025-11-24T00:00:00Z
KRYS,"Krystal Biotech, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.18, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.76, 'rsi14': 66.9, 'above_ma10_ma20_ma50': True, 'ma10': 206.16, 'ma20': 201.07, 'ma50': 187.49, 'realized_vol_5d_ann_pct': 32.97}",214.88999938964844,7891095040,67924589.40574646,2025-11-24T00:00:00Z
CSCO,"Cisco Systems, Inc.",NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.77, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.99, 'rsi14': 63.61, 'above_ma10_ma20_ma50': True, 'ma10': 76.24, 'ma20': 74.27, 'ma50': 71.02, 'realized_vol_5d_ann_pct': 31.99}",76.23999786376953,292420517888,1980237861.7348862,2025-11-24T00:00:00Z
ROK,"Rockwell Automation, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.47, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.49, 'rsi14': 63.75, 'above_ma10_ma20_ma50': True, 'ma10': 378.38, 'ma20': 373.61, 'ma50': 357.84, 'realized_vol_5d_ann_pct': 27.52}",384.3699951171875,46561955840,440004901.12960815,2025-11-24T00:00:00Z
ROST,"Ross Stores, Inc.",NASDAQ,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.06, 'resistance_level': None, 'volume_ratio_3d_to_20d': 2.2, 'rsi14': 76.12, 'above_ma10_ma20_ma50': True, 'ma10': 163.64, 'ma20': 162.06, 'ma50': 156.17, 'realized_vol_5d_ann_pct': 58.41}",174.1300048828125,62528000000,454470157.8765106,2025-11-24T00:00:00Z
EXPD,"Expeditors International of Washington, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.37, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 64.44, 'above_ma10_ma20_ma50': True, 'ma10': 140.41, 'ma20': 134.58, 'ma50': 126.05, 'realized_vol_5d_ann_pct': 31.77}",144.25999450683594,21866969088,248859903.31394196,2025-11-24T00:00:00Z
A,"Agilent Technologies, Inc.",NYSE,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.16, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.48, 'rsi14': 64.96, 'above_ma10_ma20_ma50': True, 'ma10': 147.73, 'ma20': 146.71, 'ma50': 140.17, 'realized_vol_5d_ann_pct': 29.19}",153.60000610351562,41955229696,262620843.45329285,2025-11-24T00:00:00Z
