ticker,stage,reason
A,scoring,score_below_min
AAMI,filters,"$ADV20 $11,116,387 < $75,000,000"
AAOI,scoring,score_below_min
AAP,scoring,score_below_min
AAPL,scoring,score_below_min
AARD,filters,"$ADV20 $3,012,634 < $75,000,000"
AAT,filters,"$ADV20 $8,514,137 < $75,000,000"
ABAT,filters,"Price $4.80 < $5.00; $ADV20 $26,404,115 < $75,000,000; 5d return 29.7% > 15.0% (avoiding chased names)"
ABBV,scoring,score_below_min
ABCB,filters,"$ADV20 $36,035,442 < $75,000,000"
ABEO,filters,"$ADV20 $5,777,371 < $75,000,000"
ABG,filters,"$ADV20 $44,979,849 < $75,000,000"
ABL,filters,"$ADV20 $5,598,495 < $75,000,000"
ABM,filters,"$ADV20 $40,549,193 < $75,000,000"
ABNB,scoring,score_below_min
ABR,filters,"$ADV20 $30,138,547 < $75,000,000"
ABSI,filters,"Price $3.33 < $5.00; $ADV20 $13,035,694 < $75,000,000"
ABT,scoring,score_below_min
ABTC,filters,"Price $1.83 < $5.00; $ADV20 $24,602,734 < $75,000,000"
ABUS,filters,"Price $4.62 < $5.00; $ADV20 $6,754,444 < $75,000,000"
ACA,filters,"$ADV20 $22,776,663 < $75,000,000"
ACAD,filters,"$ADV20 $35,316,487 < $75,000,000"
ACCO,filters,"Price $3.93 < $5.00; $ADV20 $2,768,731 < $75,000,000"
ACDC,filters,"Price $4.09 < $5.00; $ADV20 $3,689,150 < $75,000,000"
ACEL,filters,"$ADV20 $5,487,750 < $75,000,000"
ACGL,scoring,score_below_min
ACHR,signal,chop_threshold_not_met
ACIC,filters,"$ADV20 $1,805,552 < $75,000,000"
ACIW,filters,"$ADV20 $34,497,192 < $75,000,000"
ACLS,filters,"$ADV20 $43,586,016 < $75,000,000"
ACLX,filters,"$ADV20 $63,610,510 < $75,000,000"
ACMR,filters,"$ADV20 $59,569,628 < $75,000,000; 5d return 18.6% > 15.0% (avoiding chased names)"
ACN,signal,chop_threshold_not_met
ACNB,filters,"$ADV20 $1,334,048 < $75,000,000"
ACNT,filters,"$ADV20 $880,725 < $75,000,000"
ACR,filters,"$ADV20 $918,600 < $75,000,000"
ACRE,filters,"$ADV20 $3,438,220 < $75,000,000"
ACRS,filters,"Price $2.64 < $5.00; $ADV20 $3,475,846 < $75,000,000"
ACT,filters,"$ADV20 $10,192,943 < $75,000,000"
ACTG,filters,"Price $3.76 < $5.00; $ADV20 $625,030 < $75,000,000"
ACTU,filters,"$ADV20 $630,033 < $75,000,000"
ACU,filters,"$ADV20 $357,738 < $75,000,000"
ACVA,filters,"$ADV20 $20,792,197 < $75,000,000"
ADAM,filters,"$ADV20 $5,900,829 < $75,000,000"
ADBE,scoring,score_below_min
ADCT,filters,"Price $3.66 < $5.00; $ADV20 $4,210,226 < $75,000,000"
ADEA,filters,"$ADV20 $17,580,107 < $75,000,000"
ADI,signal,chop_threshold_not_met
ADM,signal,chop_threshold_not_met
ADMA,filters,"$ADV20 $39,429,255 < $75,000,000"
ADNT,filters,"$ADV20 $22,073,762 < $75,000,000"
ADP,scoring,score_below_min
ADPT,filters,"$ADV20 $35,893,774 < $75,000,000"
ADSK,scoring,score_below_min
ADTN,filters,"$ADV20 $9,059,179 < $75,000,000"
ADUS,filters,"$ADV20 $16,988,290 < $75,000,000"
ADV,filters,"Price $0.88 < $5.00; $ADV20 $998,550 < $75,000,000"
AEBI,filters,"$ADV20 $2,422,210 < $75,000,000; 5d return 15.1% > 15.0% (avoiding chased names)"
AEE,scoring,score_below_min
AEHR,filters,"$ADV20 $17,782,754 < $75,000,000; 5d return 18.8% > 15.0% (avoiding chased names)"
AEIS,signal,chop_threshold_not_met
AEO,scoring,score_below_min
AEP,scoring,score_below_min
AES,scoring,score_below_min
AESI,filters,"$ADV20 $23,536,309 < $75,000,000"
AEVA,filters,"$ADV20 $53,755,152 < $75,000,000; 5d return 55.8% > 15.0% (avoiding chased names)"
