ticker,name,exchange,sector,technical_score,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
HGV,Hilton Grand Vacations Inc.,NYSE,Consumer Cyclical,10.0,"{'dist_to_52w_high_pct': 2.62, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.61, 'rsi14': 66.19, 'ma10': 13.8, 'ma20': 13.75, 'ma50': 13.61, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.61, 'breakout': {'score': 2.0, 'donchian20_prev': 14.36, 'donchian55_prev': 14.5, 'atr14': 0.3121, 'vol_ratio_3_20': 1.6091, 'breakout_strength_atr': -0.7689, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.21, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.05, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,14.119999885559082,4072727552,999878682.1717644,2026-02-13T00:00:00Z
MCBS,"MetroCity Bankshares, Inc.",NASDAQ,Financial Services,10.0,"{'dist_to_52w_high_pct': 2.62, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.61, 'rsi14': 66.19, 'ma10': 13.8, 'ma20': 13.75, 'ma50': 13.61, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.61, 'breakout': {'score': 2.0, 'donchian20_prev': 14.36, 'donchian55_prev': 14.5, 'atr14': 0.3121, 'vol_ratio_3_20': 1.6091, 'breakout_strength_atr': -0.7689, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.21, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.05, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,14.119999885559082,837161920,999878682.1717644,2026-02-13T00:00:00Z
UTZ,"Utz Brands, Inc.",NYSE,Consumer Defensive,10.0,"{'dist_to_52w_high_pct': 2.62, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.61, 'rsi14': 66.19, 'ma10': 13.8, 'ma20': 13.75, 'ma50': 13.61, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.61, 'breakout': {'score': 2.0, 'donchian20_prev': 14.36, 'donchian55_prev': 14.5, 'atr14': 0.3121, 'vol_ratio_3_20': 1.6091, 'breakout_strength_atr': -0.7689, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.21, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.05, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,14.119999885559082,818216448,999878682.1717644,2026-02-13T00:00:00Z
NEOG,Neogen Corporation,NASDAQ,Healthcare,10.0,"{'dist_to_52w_high_pct': 2.62, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.61, 'rsi14': 66.19, 'ma10': 13.8, 'ma20': 13.75, 'ma50': 13.61, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.61, 'breakout': {'score': 2.0, 'donchian20_prev': 14.36, 'donchian55_prev': 14.5, 'atr14': 0.3121, 'vol_ratio_3_20': 1.6091, 'breakout_strength_atr': -0.7689, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.21, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.05, 'extension_adj': 0.0}, 'data_gaps': []}",2.0,0.25,14.119999885559082,2379734272,999878682.1717644,2026-02-13T00:00:00Z
MTW,"The Manitowoc Company, Inc.",NYSE,Industrials,8.65,"{'dist_to_52w_high_pct': 2.18, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.09, 'rsi14': 61.37, 'ma10': 774.24, 'ma20': 762.18, 'ma50': 759.85, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 40.95, 'breakout': {'score': 4.0, 'donchian20_prev': 796.72, 'donchian55_prev': 821.11, 'atr14': 24.9743, 'vol_ratio_3_20': 1.0939, 'breakout_strength_atr': 0.2583, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.11, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.72, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,803.1699829101562,507269856,675042212.0803833,2026-02-13T00:00:00Z
KRKNF,Kraken Robotics Inc.,OQB,Technology,8.65,"{'dist_to_52w_high_pct': 0.59, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 55.56, 'ma10': 147.55, 'ma20': 146.89, 'ma50': 140.6, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 25.13, 'breakout': {'score': 4.0, 'donchian20_prev': 152.74, 'donchian55_prev': 154.75, 'atr14': 4.37, 'vol_ratio_3_20': 1.0145, 'breakout_strength_atr': 0.2517, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.84, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.73, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,153.83999633789062,1655194752,429867109.1707611,2026-02-13T00:00:00Z
BUSE,First Busey Corporation,NASDAQ,Financial Services,8.65,"{'dist_to_52w_high_pct': 2.18, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.09, 'rsi14': 61.37, 'ma10': 774.24, 'ma20': 762.18, 'ma50': 759.85, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 40.95, 'breakout': {'score': 4.0, 'donchian20_prev': 796.72, 'donchian55_prev': 821.11, 'atr14': 24.9743, 'vol_ratio_3_20': 1.0939, 'breakout_strength_atr': 0.2583, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.11, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.72, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,803.1699829101562,2347259904,675042212.0803833,2026-02-13T00:00:00Z
UNTY,"Unity Bancorp, Inc.",NGM,Financial Services,8.65,"{'dist_to_52w_high_pct': 2.18, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.09, 'rsi14': 61.37, 'ma10': 774.24, 'ma20': 762.18, 'ma50': 759.85, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 40.95, 'breakout': {'score': 4.0, 'donchian20_prev': 796.72, 'donchian55_prev': 821.11, 'atr14': 24.9743, 'vol_ratio_3_20': 1.0939, 'breakout_strength_atr': 0.2583, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.11, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.72, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,803.1699829101562,547250112,675042212.0803833,2026-02-13T00:00:00Z
LASR,"nLIGHT, Inc.",NASDAQ,Technology,8.65,"{'dist_to_52w_high_pct': 2.18, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.09, 'rsi14': 61.37, 'ma10': 774.24, 'ma20': 762.18, 'ma50': 759.85, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 40.95, 'breakout': {'score': 4.0, 'donchian20_prev': 796.72, 'donchian55_prev': 821.11, 'atr14': 24.9743, 'vol_ratio_3_20': 1.0939, 'breakout_strength_atr': 0.2583, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.11, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.72, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,803.1699829101562,2894214144,675042212.0803833,2026-02-13T00:00:00Z
MBCN,Middlefield Banc Corp.,NCM,Financial Services,8.65,"{'dist_to_52w_high_pct': 2.18, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.09, 'rsi14': 61.37, 'ma10': 774.24, 'ma20': 762.18, 'ma50': 759.85, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 40.95, 'breakout': {'score': 4.0, 'donchian20_prev': 796.72, 'donchian55_prev': 821.11, 'atr14': 24.9743, 'vol_ratio_3_20': 1.0939, 'breakout_strength_atr': 0.2583, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 3.11, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.72, 'extension_adj': 0.0}, 'data_gaps': []}",4.0,0.25,803.1699829101562,284761600,675042212.0803833,2026-02-13T00:00:00Z
