ticker,stage,reason
A,filters,5d return 21.3% > 15.0% (avoiding chased names)
AAMI,filters,5d return 21.3% > 15.0% (avoiding chased names)
AAOI,filters,5d return 21.3% > 15.0% (avoiding chased names)
AAP,filters,5d return 21.3% > 15.0% (avoiding chased names)
AAPL,filters,5d return 21.3% > 15.0% (avoiding chased names)
AARD,filters,5d return 21.3% > 15.0% (avoiding chased names)
AAT,filters,5d return 21.3% > 15.0% (avoiding chased names)
ABAT,filters,5d return 21.3% > 15.0% (avoiding chased names)
ABBV,filters,"Price $4.15 < $5.00; $ADV20 $29,576,007 < $75,000,000"
ABCB,filters,"Price $4.15 < $5.00; $ADV20 $29,576,007 < $75,000,000"
ABEO,filters,"Price $4.15 < $5.00; $ADV20 $29,576,007 < $75,000,000"
ABG,filters,"Price $4.15 < $5.00; $ADV20 $29,576,007 < $75,000,000"
ABL,scoring,score_below_min
ABM,scoring,score_below_min
ABNB,scoring,score_below_min
ABR,scoring,score_below_min
ABSI,scoring,score_below_min
ABT,scoring,score_below_min
ABTC,scoring,score_below_min
ABUS,scoring,score_below_min
ACA,filters,"$ADV20 $47,207,346 < $75,000,000"
ACAD,scoring,score_below_min
ACCO,scoring,score_below_min
ACDC,scoring,score_below_min
ACEL,scoring,score_below_min
ACGL,scoring,score_below_min
ACHR,filters,"$ADV20 $28,778,946 < $75,000,000"
ACIC,filters,"$ADV20 $28,778,946 < $75,000,000"
ACIW,filters,"Price $2.60 < $5.00; $ADV20 $9,631,284 < $75,000,000"
ACLS,filters,"Price $1.15 < $5.00; $ADV20 $16,779,707 < $75,000,000"
ACLX,filters,"Price $1.15 < $5.00; $ADV20 $16,779,707 < $75,000,000"
ACMR,filters,"Price $1.15 < $5.00; $ADV20 $16,779,707 < $75,000,000"
ACN,filters,"Price $1.15 < $5.00; $ADV20 $16,779,707 < $75,000,000"
ACNB,filters,"Price $1.15 < $5.00; $ADV20 $16,779,707 < $75,000,000"
ACNT,scoring,score_below_min
ACR,filters,"$ADV20 $25,394,941 < $75,000,000"
ACRE,filters,"$ADV20 $25,394,941 < $75,000,000"
ACRS,filters,"Price $4.14 < $5.00; $ADV20 $2,472,445 < $75,000,000"
ACT,filters,"Price $4.14 < $5.00; $ADV20 $2,472,445 < $75,000,000"
ACTG,filters,"$ADV20 $4,014,849 < $75,000,000"
ACTU,filters,"$ADV20 $4,014,849 < $75,000,000"
ACU,filters,"$ADV20 $4,014,849 < $75,000,000"
ACVA,filters,"$ADV20 $4,014,849 < $75,000,000"
ADAM,filters,"$ADV20 $4,014,849 < $75,000,000"
ADBE,filters,"$ADV20 $14,137,475 < $75,000,000"
ADCT,filters,"$ADV20 $14,137,475 < $75,000,000"
ADEA,scoring,score_below_min
ADI,filters,"$ADV20 $35,028,076 < $75,000,000"
ADM,filters,"$ADV20 $35,028,076 < $75,000,000"
ADMA,filters,"$ADV20 $54,818,898 < $75,000,000"
ADNT,filters,"$ADV20 $54,818,898 < $75,000,000"
ADP,filters,"$ADV20 $54,818,898 < $75,000,000"
ADPT,scoring,score_below_min
ADSK,scoring,score_below_min
ADTN,scoring,score_below_min
ADUS,scoring,score_below_min
ADV,scoring,score_below_min
AEBI,filters,"$ADV20 $1,718,143 < $75,000,000"
AEE,filters,"$ADV20 $1,718,143 < $75,000,000"
AEHR,filters,"$ADV20 $505,228 < $75,000,000"
AEIS,filters,"$ADV20 $3,336,689 < $75,000,000"
AEO,filters,"$ADV20 $3,336,689 < $75,000,000"
AEP,filters,"$ADV20 $3,336,689 < $75,000,000"
AES,filters,"Price $4.06 < $5.00; $ADV20 $855,602 < $75,000,000"
AESI,filters,"Price $4.06 < $5.00; $ADV20 $855,602 < $75,000,000"
AEVA,filters,"Price $4.22 < $5.00; $ADV20 $323,336 < $75,000,000"
AEYE,filters,"Price $4.22 < $5.00; $ADV20 $323,336 < $75,000,000"
AFCG,filters,"Price $4.22 < $5.00; $ADV20 $323,336 < $75,000,000"
AFL,filters,"Price $4.22 < $5.00; $ADV20 $323,336 < $75,000,000"
AFRI,filters,"Price $4.22 < $5.00; $ADV20 $323,336 < $75,000,000"
AGIO,filters,"$ADV20 $19,453,057 < $75,000,000"
AGL,filters,"$ADV20 $19,453,057 < $75,000,000"
AGM,filters,"$ADV20 $19,453,057 < $75,000,000"
AGX,filters,"Price $3.92 < $5.00; $ADV20 $2,580,566 < $75,000,000"
AGYS,filters,"Price $3.92 < $5.00; $ADV20 $2,580,566 < $75,000,000"
AHCO,scoring,score_below_min
AHH,filters,"$ADV20 $33,636,946 < $75,000,000"
AHL,filters,"$ADV20 $33,636,946 < $75,000,000"
AHR,filters,"$ADV20 $33,636,946 < $75,000,000"
AI,filters,"$ADV20 $33,636,946 < $75,000,000"
AIG,filters,"$ADV20 $33,636,946 < $75,000,000"
AII,filters,"$ADV20 $33,636,946 < $75,000,000"
AIN,filters,"$ADV20 $33,636,946 < $75,000,000"
AIOT,signal,bull_threshold_not_met
AIP,scoring,score_below_min
AIR,scoring,score_below_min
AIRJ,scoring,score_below_min
AIRO,scoring,score_below_min
AIRS,filters,"$ADV20 $25,757,782 < $75,000,000"
AISP,filters,"$ADV20 $25,757,782 < $75,000,000"
AIV,filters,"$ADV20 $25,757,782 < $75,000,000"
AIZ,filters,"$ADV20 $25,757,782 < $75,000,000"
AJG,filters,"$ADV20 $2,747,402 < $75,000,000"
AKAM,filters,"$ADV20 $2,747,402 < $75,000,000"
AKBA,signal,bull_threshold_not_met
AKR,signal,bull_threshold_not_met
ALAB,scoring,score_below_min
ALB,scoring,score_below_min
ALCO,signal,bull_threshold_not_met
ALDX,signal,bull_threshold_not_met
ALEC,signal,bull_threshold_not_met
ALEX,filters,"$ADV20 $49,515,533 < $75,000,000"
ALG,filters,"$ADV20 $49,515,533 < $75,000,000"
ALGN,filters,"$ADV20 $1,363,162 < $75,000,000"
ALGT,filters,"Price $2.34 < $5.00; $ADV20 $1,135,725 < $75,000,000"
ALH,filters,"$ADV20 $25,387,445 < $75,000,000"
ALHC,filters,"$ADV20 $25,387,445 < $75,000,000"
ALIT,filters,"$ADV20 $25,387,445 < $75,000,000"
ALKS,filters,"$ADV20 $25,387,445 < $75,000,000"
ALKT,filters,"Price $0.38 < $5.00; $ADV20 $5,493,674 < $75,000,000"
ALL,filters,"Price $0.38 < $5.00; $ADV20 $5,493,674 < $75,000,000"
ALLE,filters,"Price $0.38 < $5.00; $ADV20 $5,493,674 < $75,000,000"
ALLO,filters,"Price $0.38 < $5.00; $ADV20 $5,493,674 < $75,000,000"
ALMS,filters,"$ADV20 $17,999,037 < $75,000,000"
ALMU,filters,"$ADV20 $17,999,037 < $75,000,000"
ALNT,filters,5d return 19.3% > 15.0% (avoiding chased names)
ALRM,filters,5d return 19.3% > 15.0% (avoiding chased names)
ALRS,filters,"$ADV20 $9,224,709 < $75,000,000"
ALT,filters,"$ADV20 $9,224,709 < $75,000,000"
ALTG,filters,"$ADV20 $9,224,709 < $75,000,000"
ALTI,filters,"$ADV20 $9,224,709 < $75,000,000"
ALX,filters,"$ADV20 $5,279,363 < $75,000,000"
AMAL,filters,"$ADV20 $5,279,363 < $75,000,000"
AMAT,scoring,score_below_min
AMBA,scoring,score_below_min
AMBP,filters,"Price $4.28 < $5.00; $ADV20 $663,671 < $75,000,000"
AMBQ,filters,"Price $4.28 < $5.00; $ADV20 $663,671 < $75,000,000"
AMC,filters,"Price $4.28 < $5.00; $ADV20 $663,671 < $75,000,000"
AMCR,filters,"$ADV20 $2,507,686 < $75,000,000"
AMCX,filters,"$ADV20 $2,507,686 < $75,000,000"
AMD,filters,"$ADV20 $2,507,686 < $75,000,000"
AME,filters,"$ADV20 $2,507,686 < $75,000,000"
AMGN,filters,"$ADV20 $14,969,312 < $75,000,000"
AMLX,filters,"$ADV20 $14,969,312 < $75,000,000"
AMN,filters,"$ADV20 $7,101,209 < $75,000,000"
AMP,filters,"$ADV20 $7,101,209 < $75,000,000"
AMPH,filters,"$ADV20 $7,101,209 < $75,000,000"
AMPL,filters,"$ADV20 $7,101,209 < $75,000,000"
AMPX,filters,"$ADV20 $7,101,209 < $75,000,000"
AMR,filters,"$ADV20 $24,463,577 < $75,000,000"
AMRC,filters,"$ADV20 $6,008,119 < $75,000,000"
AMRX,filters,"$ADV20 $6,008,119 < $75,000,000"
AMSC,filters,"Price $2.12 < $5.00; $ADV20 $4,141,739 < $75,000,000"
AMSF,filters,"$ADV20 $10,104,138 < $75,000,000"
AMT,filters,"$ADV20 $10,104,138 < $75,000,000"
AMTB,scoring,score_below_min
AMWD,scoring,score_below_min
AMZN,scoring,score_below_min
ANAB,scoring,score_below_min
ANDE,scoring,score_below_min
ANET,scoring,score_below_min
ANF,scoring,score_below_min
ANGI,filters,"$ADV20 $6,527,370 < $75,000,000"
ANGO,filters,"$ADV20 $26,429,229 < $75,000,000"
ANIK,scoring,score_below_min
ANIP,scoring,score_below_min
ANNX,scoring,score_below_min
AOMR,scoring,score_below_min
AON,filters,"$ADV20 $1,119,024 < $75,000,000"
AORT,filters,"$ADV20 $1,119,024 < $75,000,000"
AOS,filters,"Price $1.92 < $5.00; $ADV20 $1,726,807 < $75,000,000"
AOSL,filters,5d return 22.4% > 15.0% (avoiding chased names)
AOUT,filters,5d return 22.4% > 15.0% (avoiding chased names)
APA,filters,5d return 22.4% > 15.0% (avoiding chased names)
APAM,filters,5d return 22.4% > 15.0% (avoiding chased names)
APD,filters,5d return 22.4% > 15.0% (avoiding chased names)
APEI,filters,"$ADV20 $19,864,018 < $75,000,000"
APGE,filters,"$ADV20 $19,864,018 < $75,000,000"
APH,filters,"$ADV20 $19,139,310 < $75,000,000"
APLD,filters,"$ADV20 $19,139,310 < $75,000,000"
APLE,filters,"Price $1.42 < $5.00; $ADV20 $16,619,621 < $75,000,000"
APO,filters,"Price $1.42 < $5.00; $ADV20 $16,619,621 < $75,000,000"
APOG,filters,"Price $1.42 < $5.00; $ADV20 $16,619,621 < $75,000,000"
APP,filters,"Price $1.42 < $5.00; $ADV20 $16,619,621 < $75,000,000"
APPN,filters,"$ADV20 $39,307,952 < $75,000,000"
APPS,filters,"$ADV20 $39,307,952 < $75,000,000"
APTV,filters,"$ADV20 $39,307,952 < $75,000,000"
AQST,scoring,score_below_min
ARAY,scoring,score_below_min
ARCB,filters,"Price $1.65 < $5.00; $ADV20 $10,835,275 < $75,000,000"
ARCT,signal,bull_threshold_not_met
ARDT,filters,"$ADV20 $7,508,426 < $75,000,000"
ARDX,filters,"$ADV20 $7,508,426 < $75,000,000"
ARE,filters,"$ADV20 $7,508,426 < $75,000,000"
AREN,filters,"$ADV20 $7,508,426 < $75,000,000"
ARES,filters,"$ADV20 $7,508,426 < $75,000,000"
ARHS,filters,"$ADV20 $7,508,426 < $75,000,000"
ARI,filters,"$ADV20 $19,804,361 < $75,000,000"
ARKO,scoring,score_below_min
ARL,scoring,score_below_min
ARLO,scoring,score_below_min
AROC,filters,"$ADV20 $28,834,334 < $75,000,000"
AROW,filters,"$ADV20 $1,479,850 < $75,000,000"
ARQ,filters,"$ADV20 $28,834,334 < $75,000,000"
ARQT,filters,"$ADV20 $50,705,853 < $75,000,000"
ARR,filters,"$ADV20 $50,705,853 < $75,000,000"
ARRY,filters,"$ADV20 $50,705,853 < $75,000,000"
ARVN,filters,"$ADV20 $50,705,853 < $75,000,000"
ARWR,filters,"Price $3.80 < $5.00; $ADV20 $1,076,788 < $75,000,000"
ASAN,filters,"Price $1.27 < $5.00; $ADV20 $67,066,663 < $75,000,000"
ASB,filters,"Price $1.27 < $5.00; $ADV20 $67,066,663 < $75,000,000"
ASC,filters,"Price $1.27 < $5.00; $ADV20 $67,066,663 < $75,000,000"
ASGN,filters,"Price $1.27 < $5.00; $ADV20 $67,066,663 < $75,000,000"
ASIC,filters,"Price $1.27 < $5.00; $ADV20 $67,066,663 < $75,000,000"
ASIX,filters,"Price $1.27 < $5.00; $ADV20 $67,066,663 < $75,000,000"
ASLE,signal,bull_threshold_not_met
ASO,scoring,score_below_min
ASPI,signal,bull_threshold_not_met
ASPN,filters,"$ADV20 $48,238,604 < $75,000,000"
ASTE,filters,"$ADV20 $48,238,604 < $75,000,000"
ASTH,filters,"$ADV20 $15,620,770 < $75,000,000"
ASTI,filters,"$ADV20 $8,597,125 < $75,000,000"
ASTS,filters,"$ADV20 $15,620,770 < $75,000,000"
ASUR,filters,"$ADV20 $15,620,770 < $75,000,000"
ATEC,filters,"$ADV20 $15,620,770 < $75,000,000"
ATEN,filters,"$ADV20 $58,734,450 < $75,000,000"
ATEX,filters,"$ADV20 $58,734,450 < $75,000,000"
ATGE,filters,"$ADV20 $18,197,509 < $75,000,000"
ATKR,filters,"$ADV20 $18,197,509 < $75,000,000"
ATLC,filters,"$ADV20 $18,197,509 < $75,000,000"
ATLO,filters,"$ADV20 $18,197,509 < $75,000,000"
ATMU,filters,"$ADV20 $6,179,414 < $75,000,000"
ATNI,filters,"$ADV20 $6,179,414 < $75,000,000"
