ticker,stage,reason
A,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
AAMI,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
AAOI,filters,"$ADV20 $13,774,192 < $75,000,000"
AAP,filters,"$ADV20 $13,774,192 < $75,000,000"
AAPL,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
AARD,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
AAT,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
ABAT,filters,"Price $4.16 < $5.00; $ADV20 $33,909,574 < $75,000,000"
ABBV,scoring,score_below_min
ABCB,scoring,score_below_min
ABEO,scoring,score_below_min
ABG,scoring,score_below_min
ABL,filters,"$ADV20 $3,707,351 < $75,000,000"
ABM,filters,"$ADV20 $3,707,351 < $75,000,000"
ABNB,scoring,score_below_min
ABR,scoring,score_below_min
ABSI,scoring,score_below_min
ABT,scoring,score_below_min
ABTC,scoring,score_below_min
ABUS,scoring,score_below_min
ACA,filters,"$ADV20 $24,026,335 < $75,000,000"
ACAD,filters,"$ADV20 $24,026,335 < $75,000,000"
ACCO,filters,"$ADV20 $24,026,335 < $75,000,000"
ACDC,filters,"$ADV20 $24,026,335 < $75,000,000"
ACEL,filters,"$ADV20 $5,577,085 < $75,000,000"
ACGL,scoring,score_below_min
ACHR,scoring,score_below_min
ACIC,scoring,score_below_min
ACIW,scoring,score_below_min
ACLS,scoring,score_below_min
ACLX,scoring,score_below_min
ACMR,filters,"$ADV20 $34,130,460 < $75,000,000"
ACN,filters,"$ADV20 $34,130,460 < $75,000,000"
ACNB,filters,"$ADV20 $1,028,272 < $75,000,000"
ACNT,filters,"$ADV20 $1,028,272 < $75,000,000"
ACR,filters,"$ADV20 $1,028,272 < $75,000,000"
ACRE,filters,"$ADV20 $484,739 < $75,000,000"
ACRS,filters,"$ADV20 $484,739 < $75,000,000"
ACT,filters,"$ADV20 $19,927,904 < $75,000,000"
ACTG,filters,"$ADV20 $19,927,904 < $75,000,000"
ACTU,filters,"$ADV20 $19,927,904 < $75,000,000"
ACU,filters,"$ADV20 $19,927,904 < $75,000,000"
ACVA,filters,"$ADV20 $19,927,904 < $75,000,000"
ADAM,filters,"$ADV20 $19,927,904 < $75,000,000"
ADBE,filters,"$ADV20 $19,927,904 < $75,000,000"
ADCT,filters,"Price $4.41 < $5.00; $ADV20 $368,791 < $75,000,000"
ADEA,filters,"Price $4.01 < $5.00; $ADV20 $2,702,025 < $75,000,000"
ADI,filters,"$ADV20 $14,931,267 < $75,000,000"
ADM,filters,"$ADV20 $14,931,267 < $75,000,000"
ADMA,signal,bull_threshold_not_met
ADNT,signal,bull_threshold_not_met
ADP,signal,bull_threshold_not_met
ADPT,filters,"$ADV20 $30,803,542 < $75,000,000; 5d return 27.2% > 15.0% (avoiding chased names)"
ADSK,scoring,score_below_min
ADTN,scoring,score_below_min
ADUS,scoring,score_below_min
ADV,filters,"$ADV20 $11,427,446 < $75,000,000"
AEBI,filters,"$ADV20 $2,694,017 < $75,000,000"
AEE,filters,"$ADV20 $2,694,017 < $75,000,000"
AEHR,filters,"$ADV20 $2,694,017 < $75,000,000"
AEIS,filters,"$ADV20 $2,694,017 < $75,000,000"
AEO,signal,bull_threshold_not_met
AEP,scoring,score_below_min
AES,scoring,score_below_min
AESI,filters,"$ADV20 $27,979,320 < $75,000,000"
AEVA,signal,bull_threshold_not_met
AEYE,signal,bull_threshold_not_met
AFCG,signal,bull_threshold_not_met
AFL,filters,"$ADV20 $1,249,582 < $75,000,000"
AFRI,filters,"$ADV20 $1,249,582 < $75,000,000"
AGIO,filters,"$ADV20 $155,862 < $75,000,000"
AGL,scoring,score_below_min
AGM,filters,"$ADV20 $18,282,123 < $75,000,000"
AGX,filters,"$ADV20 $18,282,123 < $75,000,000"
AGYS,filters,"$ADV20 $18,282,123 < $75,000,000"
AHCO,filters,"$ADV20 $18,282,123 < $75,000,000"
AHH,scoring,score_below_min
AHL,filters,"$ADV20 $40,083,094 < $75,000,000"
AHR,signal,bull_threshold_not_met
AI,signal,bull_threshold_not_met
AIG,signal,bull_threshold_not_met
AII,signal,bull_threshold_not_met
AIN,filters,"$ADV20 $2,486,843 < $75,000,000"
AIOT,filters,"$ADV20 $2,486,843 < $75,000,000"
AIP,filters,"Price $4.84 < $5.00; $ADV20 $5,627,548 < $75,000,000"
AIR,filters,"Price $4.84 < $5.00; $ADV20 $5,627,548 < $75,000,000"
AIRJ,filters,"$ADV20 $52,669,590 < $75,000,000"
AIRO,filters,"$ADV20 $52,669,590 < $75,000,000"
AIRS,filters,"$ADV20 $52,669,590 < $75,000,000"
AISP,filters,"Price $2.73 < $5.00; $ADV20 $3,978,052 < $75,000,000"
AIV,filters,"Price $2.73 < $5.00; $ADV20 $3,978,052 < $75,000,000"
AIZ,filters,"$ADV20 $10,244,183 < $75,000,000"
AJG,filters,"$ADV20 $10,244,183 < $75,000,000"
AKAM,filters,"$ADV20 $10,244,183 < $75,000,000"
AKBA,scoring,score_below_min
AKR,scoring,score_below_min
ALAB,filters,"Price $1.39 < $5.00; $ADV20 $4,322,314 < $75,000,000"
ALB,filters,"$ADV20 $28,241,570 < $75,000,000"
ALCO,filters,"$ADV20 $3,987,745 < $75,000,000"
ALDX,filters,"$ADV20 $3,987,745 < $75,000,000"
ALEC,filters,"$ADV20 $3,987,745 < $75,000,000"
ALEX,filters,"$ADV20 $3,987,745 < $75,000,000"
ALG,scoring,score_below_min
ALGN,scoring,score_below_min
ALGT,filters,"$ADV20 $13,234,857 < $75,000,000"
ALH,filters,5d return 15.1% > 15.0% (avoiding chased names)
ALHC,filters,"$ADV20 $68,502,089 < $75,000,000"
ALIT,filters,"Price $1.60 < $5.00; $ADV20 $17,007,005 < $75,000,000"
ALKS,filters,"Price $1.60 < $5.00; $ADV20 $17,007,005 < $75,000,000"
ALKT,filters,"Price $1.60 < $5.00; $ADV20 $17,007,005 < $75,000,000"
ALL,filters,"$ADV20 $38,403,413 < $75,000,000"
ALLE,filters,"$ADV20 $38,403,413 < $75,000,000"
ALLO,filters,"$ADV20 $38,403,413 < $75,000,000"
ALMS,scoring,score_below_min
ALMU,filters,"$ADV20 $57,055,306 < $75,000,000"
ALNT,filters,"$ADV20 $20,746,086 < $75,000,000"
ALRM,filters,"$ADV20 $20,746,086 < $75,000,000"
ALRS,filters,"$ADV20 $20,746,086 < $75,000,000"
ALT,filters,"$ADV20 $18,775,010 < $75,000,000"
ALTG,filters,"$ADV20 $18,775,010 < $75,000,000"
ALTI,filters,"$ADV20 $1,483,323 < $75,000,000"
ALX,filters,"$ADV20 $7,315,463 < $75,000,000"
AMAL,filters,"$ADV20 $1,483,323 < $75,000,000"
AMAT,filters,"Price $1.69 < $5.00; $ADV20 $12,009,004 < $75,000,000"
AMBA,filters,"$ADV20 $7,315,463 < $75,000,000"
AMBP,filters,"$ADV20 $7,315,463 < $75,000,000"
AMBQ,filters,"$ADV20 $7,315,463 < $75,000,000"
AMC,filters,"$ADV20 $7,315,463 < $75,000,000"
AMCR,filters,"$ADV20 $7,315,463 < $75,000,000"
AMCX,filters,"$ADV20 $23,910,974 < $75,000,000"
AMD,filters,"Price $4.79 < $5.00; $ADV20 $4,800,230 < $75,000,000"
AME,scoring,score_below_min
AMGN,scoring,score_below_min
AMLX,scoring,score_below_min
AMN,scoring,score_below_min
AMP,filters,"$ADV20 $9,107,667 < $75,000,000"
AMPH,filters,"$ADV20 $9,107,667 < $75,000,000"
AMPL,filters,"$ADV20 $9,107,667 < $75,000,000"
AMPX,signal,bull_threshold_not_met
AMR,scoring,score_below_min
AMRC,scoring,score_below_min
AMRX,filters,"$ADV20 $54,009,341 < $75,000,000"
AMSC,filters,"$ADV20 $54,009,341 < $75,000,000"
AMSF,filters,"$ADV20 $31,178,276 < $75,000,000"
AMT,filters,"$ADV20 $31,178,276 < $75,000,000"
AMTB,filters,"$ADV20 $31,178,276 < $75,000,000"
AMWD,filters,"$ADV20 $28,751,819 < $75,000,000"
AMZN,filters,"$ADV20 $28,751,819 < $75,000,000"
ANAB,filters,"$ADV20 $28,751,819 < $75,000,000"
ANDE,filters,"$ADV20 $28,751,819 < $75,000,000"
ANET,filters,"$ADV20 $28,751,819 < $75,000,000"
ANF,filters,"$ADV20 $6,046,618 < $75,000,000"
ANGI,filters,"$ADV20 $6,046,618 < $75,000,000"
ANGO,filters,"$ADV20 $6,046,618 < $75,000,000"
ANIK,filters,"$ADV20 $14,048,441 < $75,000,000"
ANIP,filters,"$ADV20 $59,624,518 < $75,000,000"
ANNX,filters,"$ADV20 $59,624,518 < $75,000,000"
AOMR,filters,"$ADV20 $7,919,540 < $75,000,000"
AON,filters,"$ADV20 $20,015,098 < $75,000,000"
AORT,filters,"$ADV20 $20,015,098 < $75,000,000"
AOS,filters,"$ADV20 $20,015,098 < $75,000,000"
AOSL,scoring,score_below_min
AOUT,scoring,score_below_min
APA,scoring,score_below_min
APAM,filters,"$ADV20 $16,878,773 < $75,000,000"
APD,filters,"$ADV20 $10,328,416 < $75,000,000"
APEI,filters,"$ADV20 $1,587,091 < $75,000,000"
APGE,filters,"$ADV20 $1,587,091 < $75,000,000"
APH,filters,"$ADV20 $14,545,482 < $75,000,000"
APLD,filters,"$ADV20 $625,247 < $75,000,000"
APLE,filters,"$ADV20 $625,247 < $75,000,000"
APO,filters,"$ADV20 $625,247 < $75,000,000"
APOG,filters,"$ADV20 $6,359,859 < $75,000,000"
APP,filters,"$ADV20 $6,359,859 < $75,000,000"
APPN,filters,"$ADV20 $13,231,745 < $75,000,000"
APPS,filters,"$ADV20 $13,231,745 < $75,000,000"
APTV,filters,"$ADV20 $13,231,745 < $75,000,000"
AQST,scoring,score_below_min
ARAY,filters,"$ADV20 $9,255,541 < $75,000,000"
ARCB,signal,bull_threshold_not_met
ARCT,signal,bull_threshold_not_met
ARDT,filters,"$ADV20 $593,003 < $75,000,000"
ARDX,scoring,score_below_min
ARE,scoring,score_below_min
AREN,signal,bull_threshold_not_met
ARES,signal,bull_threshold_not_met
ARHS,scoring,score_below_min
ARI,scoring,score_below_min
ARKO,scoring,score_below_min
ARL,scoring,score_below_min
ARLO,filters,"$ADV20 $30,332,548 < $75,000,000"
AROC,filters,"$ADV20 $30,332,548 < $75,000,000"
AROW,filters,"$ADV20 $10,211,843 < $75,000,000"
ARQ,filters,"Price $4.15 < $5.00; $ADV20 $19,171,956 < $75,000,000"
ARQT,filters,"Price $4.15 < $5.00; $ADV20 $19,171,956 < $75,000,000"
ARR,filters,"Price $4.15 < $5.00; $ADV20 $19,171,956 < $75,000,000"
ARRY,filters,"Price $0.62 < $5.00; $ADV20 $648,809 < $75,000,000"
ARVN,filters,"$ADV20 $40,453,322 < $75,000,000; 5d return 24.1% > 15.0% (avoiding chased names)"
ARWR,filters,"$ADV20 $40,044,795 < $75,000,000"
ASAN,filters,"$ADV20 $9,427,398 < $75,000,000"
ASB,filters,"$ADV20 $9,427,398 < $75,000,000"
ASC,scoring,score_below_min
ASGN,scoring,score_below_min
ASIC,scoring,score_below_min
ASIX,scoring,score_below_min
ASLE,filters,"$ADV20 $11,114,435 < $75,000,000"
ASO,filters,"$ADV20 $11,114,435 < $75,000,000"
ASPI,filters,"$ADV20 $15,395,639 < $75,000,000"
ASPN,filters,"$ADV20 $15,395,639 < $75,000,000"
ASTE,scoring,score_below_min
ASTH,filters,"$ADV20 $17,253,028 < $75,000,000"
ASTI,filters,"$ADV20 $17,253,028 < $75,000,000"
ASTS,filters,"$ADV20 $17,253,028 < $75,000,000"
