ticker,stage,reason
A,scoring,score_below_min
AAMI,filters,"$ADV20 $11,345,230 < $75,000,000"
AAOI,scoring,score_below_min
AAP,scoring,score_below_min
AAPL,scoring,score_below_min
AARD,filters,"$ADV20 $3,370,988 < $75,000,000"
AAT,filters,"$ADV20 $8,648,722 < $75,000,000"
ABAT,filters,"Price $4.66 < $5.00; $ADV20 $23,764,601 < $75,000,000; 5d return 22.0% > 15.0% (avoiding chased names)"
ABBV,scoring,score_below_min
ABCB,filters,"$ADV20 $35,960,831 < $75,000,000"
ABEO,filters,"$ADV20 $6,034,665 < $75,000,000"
ABG,filters,"$ADV20 $45,975,146 < $75,000,000"
ABL,filters,"$ADV20 $5,598,495 < $75,000,000"
ABM,filters,"$ADV20 $39,748,479 < $75,000,000"
ABNB,scoring,score_below_min
ABR,filters,"$ADV20 $28,478,680 < $75,000,000"
ABSI,filters,"Price $3.74 < $5.00; $ADV20 $12,286,924 < $75,000,000"
ABT,scoring,score_below_min
ABTC,filters,"Price $2.02 < $5.00; $ADV20 $28,146,908 < $75,000,000"
ABUS,filters,"Price $4.71 < $5.00; $ADV20 $6,265,173 < $75,000,000"
ACA,filters,"$ADV20 $23,320,477 < $75,000,000"
ACAD,filters,"$ADV20 $38,404,756 < $75,000,000"
ACCO,filters,"Price $3.69 < $5.00; $ADV20 $2,862,366 < $75,000,000"
ACDC,filters,"Price $4.15 < $5.00; $ADV20 $3,718,305 < $75,000,000"
ACEL,filters,"$ADV20 $5,212,588 < $75,000,000"
ACGL,scoring,score_below_min
ACHR,scoring,score_below_min
ACIC,filters,"$ADV20 $1,725,693 < $75,000,000"
ACIW,filters,"$ADV20 $34,570,821 < $75,000,000"
ACLS,filters,"$ADV20 $40,860,517 < $75,000,000"
ACLX,scoring,score_below_min
ACMR,filters,"$ADV20 $49,113,208 < $75,000,000"
ACN,scoring,score_below_min
ACNB,filters,"$ADV20 $1,421,096 < $75,000,000"
ACNT,filters,"$ADV20 $986,072 < $75,000,000"
ACR,filters,"$ADV20 $1,088,577 < $75,000,000"
ACRE,filters,"Price $4.66 < $5.00; $ADV20 $3,278,216 < $75,000,000"
ACRS,filters,"Price $2.65 < $5.00; $ADV20 $3,652,316 < $75,000,000"
ACT,filters,"$ADV20 $10,301,634 < $75,000,000"
ACTG,filters,"Price $3.63 < $5.00; $ADV20 $684,683 < $75,000,000"
ACTU,filters,"$ADV20 $698,856 < $75,000,000"
ACU,filters,"$ADV20 $331,692 < $75,000,000"
ACVA,filters,"$ADV20 $21,158,804 < $75,000,000"
ADAM,filters,"$ADV20 $5,731,931 < $75,000,000"
ADBE,scoring,score_below_min
ADCT,filters,"Price $3.56 < $5.00; $ADV20 $5,115,644 < $75,000,000"
ADEA,filters,"$ADV20 $16,533,786 < $75,000,000"
ADI,scoring,score_below_min
ADM,scoring,score_below_min
ADMA,filters,"$ADV20 $41,971,981 < $75,000,000"
ADNT,filters,"$ADV20 $21,366,119 < $75,000,000"
ADP,scoring,score_below_min
ADPT,filters,"$ADV20 $41,952,805 < $75,000,000"
ADSK,scoring,score_below_min
ADTN,filters,"$ADV20 $9,075,565 < $75,000,000"
ADUS,filters,"$ADV20 $16,880,360 < $75,000,000"
ADV,filters,"Price $0.83 < $5.00; $ADV20 $1,060,796 < $75,000,000"
AEBI,filters,"$ADV20 $2,396,830 < $75,000,000"
AEE,scoring,score_below_min
AEHR,filters,"$ADV20 $12,276,141 < $75,000,000"
AEIS,filters,"$ADV20 $73,176,424 < $75,000,000"
AEO,signal,chop_threshold_not_met
AEP,scoring,score_below_min
AES,signal,chop_threshold_not_met
AESI,filters,"$ADV20 $24,411,115 < $75,000,000"
AEVA,filters,"$ADV20 $25,079,133 < $75,000,000"
AEYE,filters,"$ADV20 $1,158,745 < $75,000,000"
AFCG,filters,"Price $3.03 < $5.00; $ADV20 $930,718 < $75,000,000"
AFL,signal,chop_threshold_not_met
AFRI,filters,"$ADV20 $262,391 < $75,000,000"
AGIO,filters,"$ADV20 $43,409,728 < $75,000,000"
AGL,filters,"Price $0.69 < $5.00; $ADV20 $3,897,888 < $75,000,000"
AGM,filters,"$ADV20 $13,589,758 < $75,000,000"
AGX,signal,chop_threshold_not_met
AGYS,filters,"$ADV20 $19,299,205 < $75,000,000"
AHCO,filters,"$ADV20 $11,657,664 < $75,000,000"
AHH,filters,"$ADV20 $6,193,334 < $75,000,000"
AHL,filters,"$ADV20 $10,687,891 < $75,000,000"
AHR,scoring,score_below_min
AI,scoring,score_below_min
AIG,scoring,score_below_min
AII,filters,"$ADV20 $3,218,583 < $75,000,000"
AIN,filters,"$ADV20 $17,678,523 < $75,000,000"
AIOT,filters,"$ADV20 $6,245,794 < $75,000,000"
AIP,filters,"$ADV20 $10,174,371 < $75,000,000"
AIR,filters,"$ADV20 $31,618,140 < $75,000,000"
AIRJ,filters,"Price $4.13 < $5.00; $ADV20 $2,110,701 < $75,000,000"
AIRO,filters,"$ADV20 $5,833,833 < $75,000,000; 5d return 15.8% > 15.0% (avoiding chased names)"
AIRS,filters,"Price $1.99 < $5.00; $ADV20 $1,446,708 < $75,000,000"
AISP,filters,"Price $3.28 < $5.00; $ADV20 $2,515,669 < $75,000,000; 5d return 15.9% > 15.0% (avoiding chased names)"
AIV,filters,"$ADV20 $13,125,479 < $75,000,000"
AIZ,scoring,score_below_min
AJG,signal,chop_threshold_not_met
AKAM,scoring,score_below_min
AKBA,filters,"Price $1.51 < $5.00; $ADV20 $4,563,839 < $75,000,000"
AKR,filters,"$ADV20 $27,545,781 < $75,000,000"
ALAB,scoring,score_below_min
ALB,signal,chop_threshold_not_met
ALCO,filters,"$ADV20 $1,122,166 < $75,000,000"
ALDX,filters,"Price $4.24 < $5.00; $ADV20 $7,555,385 < $75,000,000"
ALEC,filters,"Price $1.60 < $5.00; $ADV20 $1,983,184 < $75,000,000"
ALEX,filters,"$ADV20 $34,909,808 < $75,000,000"
ALG,filters,"$ADV20 $20,033,634 < $75,000,000"
ALGN,scoring,score_below_min
ALGT,filters,"$ADV20 $25,187,801 < $75,000,000"
ALH,filters,"$ADV20 $30,091,637 < $75,000,000"
ALHC,filters,"$ADV20 $54,587,660 < $75,000,000"
ALIT,filters,"Price $1.82 < $5.00; $ADV20 $27,699,463 < $75,000,000"
ALKS,filters,"$ADV20 $46,597,424 < $75,000,000"
ALKT,filters,"$ADV20 $23,828,955 < $75,000,000"
ALL,scoring,score_below_min
ALLE,scoring,score_below_min
ALLO,filters,"Price $1.35 < $5.00; $ADV20 $3,790,419 < $75,000,000"
ALMS,filters,"$ADV20 $13,415,157 < $75,000,000"
